genres,,title,,release_date,tags,discount_price,reviews_url,specs,price,early_access,id,developer,sentiment,metascore
"['Casual', 'Indie', 'RPG', 'Strategy']",,Sword of the Stars: The Pit Soundtrack,,03-02-14,"['Strategy', 'RPG', 'Indie', 'Casual', 'Soundtrack']",,http://steamcommunity.com/app/267720/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content']",4.99,FALSE,267720,Power Up Audio,,
"['Indie', 'Strategy']",,Sentinel 3: Homeworld,,26-11-10,"['Tower Defense', 'Strategy', 'Indie', 'Sci-fi']",,http://steamcommunity.com/app/275350/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",6.99,FALSE,275350,Origin8,Very Positive,
"['Casual', 'Simulation']",,Rocksmith® 2014 – R.E.M. - “Everybody Hurts”,,04-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271428/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271428,Ubisoft - San Francisco,,
"['Action', 'Indie']",,Aces Wild: Manic Brawling Action!,,08-08-13,"['Action', 'Indie', ""Beat 'em up"", 'Great Soundtrack', 'Local Co-Op', 'Character Action Game', 'Controller', 'Hack and Slash', 'Bullet Hell', 'Anime', 'Spectacle fighter']",,http://steamcommunity.com/app/269230/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",9.99,FALSE,269230,"Culture Attack Studio,Tyler Doak",Very Positive,
"['Casual', 'Simulation']",,Rocksmith® 2014 – R.E.M. - “The One I Love”,,04-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271429/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271429,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,Rocksmith® 2014 – R.E.M. - “Überlin”,,04-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271427/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271427,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,"Rocksmith® 2014 – R.E.M. - “Shiny, Happy People”",,04-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271430,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,Rocksmith® 2014 – STRAIGHTENER - “ROCKSTEADY”,,04-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271433/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271433,Ubisoft - San Francisco,1 user reviews,
"['Casual', 'Simulation']",,Rocksmith® 2014 – STRAIGHTENER - “From Noon Till Dawn”,,04-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271432/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271432,Ubisoft - San Francisco,1 user reviews,
"['Casual', 'Simulation']",,Rocksmith® 2014 – R.E.M. Song Pack,,04-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271431/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",11.99,FALSE,271431,Ubisoft - San Francisco,,
"['Adventure', 'RPG', 'Strategy']",,Agarest: Generations of War,,04-02-14,"['JRPG', 'RPG', 'Anime', 'Strategy', 'Turn-Based', 'Fantasy', 'Strategy RPG', 'Adventure', 'Tactical RPG', 'Singleplayer', 'Turn-Based Strategy', 'Tactical', 'Visual Novel', 'Character Customization', 'Romance', 'Dating Sim', 'Controller', 'Story Rich']",,http://steamcommunity.com/app/237890/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,FALSE,237890,Idea Factory,Mostly Positive,45
"['Education', 'Software Training']",,GTGD S1: More Than a Gamer,,13-02-14,"['Education', 'Software Training', 'Game Development', 'Programming']",,http://steamcommunity.com/app/269570/reviews/?browsefilter=mostrecent&p=1,['Single-player'],14.99,FALSE,269570,GTGD,Very Positive,
['Action'],,BlazBlue: Calamity Trigger,,13-02-14,"['Fighting', 'Anime', '2D Fighter', 'Arcade', 'Great Soundtrack', '2D', 'Action', 'Local Multiplayer', ""Beat 'em up"", 'Singleplayer', 'Local Co-Op', 'Story Rich', 'Multiplayer', 'Cute', 'Fantasy', 'Comedy']",,http://steamcommunity.com/app/263300/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,FALSE,263300,Arc System Works,Very Positive,
['Casual'],,Kingdom Tales,,13-02-14,"['Casual', 'Strategy', 'Resource Management', 'Family Friendly']",,http://steamcommunity.com/app/276440/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Cloud']",4.99,FALSE,276440,Cateia Games,Mixed,
"['RPG', 'Strategy']",,Disciples III: Reincarnation,,14-02-14,"['RPG', 'Turn-Based Strategy', 'Strategy', 'Turn-Based', 'Fantasy', 'Dark Fantasy', 'Singleplayer', 'Multiplayer', 'Gothic']",,http://steamcommunity.com/app/10270/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",9.99,FALSE,10270,Akella,Mixed,
"['Adventure', 'Indie']",,NaissanceE,,13-02-14,"['Indie', 'Exploration', 'Adventure', 'Atmospheric', 'Abstract', 'First-Person', 'Walking Simulator', 'Surreal', 'Puzzle', 'Platformer', 'Puzzle-Platformer', 'Horror', 'Female Protagonist', 'Singleplayer', 'Psychedelic', 'Great Soundtrack', 'Parkour', 'Minimalist']",,http://steamcommunity.com/app/265690/reviews/?browsefilter=mostrecent&p=1,['Single-player'],14.99,FALSE,265690,Limasse Five,Very Positive,66
['Simulation'],,Train Simulator: Canadian Mountain Passes: Revelstoke-Lake Louise,,14-02-14,"['Simulation', 'Trains', 'Realistic', 'TrackIR', 'Family Friendly', 'Atmospheric', 'Physics', 'Open World', 'Sandbox']",,http://steamcommunity.com/app/222582/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",39.99,FALSE,222582,Milepost Simulations,Positive,
"['RPG', 'Simulation', 'Strategy']",,Crusader Kings II: Saxon Unit Pack,,14-02-14,"['Strategy', 'RPG', 'Simulation', 'Grand Strategy']",,http://steamcommunity.com/app/226672/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Trading Cards']",1.99,FALSE,226672,Paradox Development Studio,Mixed,
"['RPG', 'Simulation', 'Strategy']",,Crusader Kings II: Finno-Ugric Unit Pack,,14-02-14,"['Strategy', 'RPG', 'Simulation', 'Grand Strategy']",,http://steamcommunity.com/app/226673/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Downloadable Content', 'Steam Trading Cards']",1.99,FALSE,226673,Paradox Development Studio,Mixed,
"['Casual', 'Free to Play', 'Indie']",,The Plan,,10-02-13,"['Free to Play', 'Indie', 'Atmospheric', 'Short', 'Casual', 'Simulation', 'Singleplayer', 'Great Soundtrack', 'Exploration', 'Music', 'Adventure', 'Experimental', 'Flight', 'Relaxing', '2D', 'Horror', 'Funny', 'Walking Simulator', 'Survival', 'Platformer']",,http://steamcommunity.com/app/250600/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",,FALSE,250600,Krillbite Studio,Very Positive,
"['Action', 'Adventure', 'Casual', 'Racing']",,LocoCycle,,14-02-14,"['Action', 'Racing', 'Comedy', 'Casual', 'Adventure', 'FMV', 'Funny', 'Singleplayer']",,http://steamcommunity.com/app/224040/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Steam Leaderboards']",9.99,FALSE,224040,Twisted Pixel Games,Mostly Positive,
"['Adventure', 'Indie', 'RPG']",,Eschalon: Book III,,14-02-14,"['RPG', 'Indie', 'Adventure', 'Isometric', 'Turn-Based', 'Fantasy', 'Singleplayer']",,http://steamcommunity.com/app/257870/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,FALSE,257870,Basilisk Games,Mostly Positive,67
"['Adventure', 'Casual', 'Indie']",,Girls Like Robots,,14-02-14,"['Casual', 'Puzzle', 'Indie', 'Adventure', 'Robots', 'Cute', 'Funny']",,http://steamcommunity.com/app/263460/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",6.99,FALSE,263460,Popcannibal,Positive,
['Action'],,METAL SLUG 3,,14-02-14,"['Arcade', 'Classic', 'Action', 'Co-op', 'Side Scroller', 'Retro', 'Local Co-Op', 'Shooter', '2D', 'Online Co-Op', 'Great Soundtrack', 'Platformer', ""Shoot 'Em Up"", 'Multiplayer', 'Pixel Graphics', 'Difficult', 'Singleplayer', 'Comedy', 'Local Multiplayer', 'Adventure']",,http://steamcommunity.com/app/250180/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",7.99,FALSE,250180,"SNK CORPORATION,DotEmu",Very Positive,
"['Adventure', 'Casual', 'Indie']",,Cube &amp; Star: An Arbitrary Love,,14-02-14,"['Indie', 'Casual', 'Adventure', 'Exploration']",,http://steamcommunity.com/app/261960/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Stats']",4.99,FALSE,261960,Doppler Interactive,Mostly Positive,
"['Adventure', 'Casual', 'Indie']",,Card City Nights,,14-02-14,"['Card Game', 'Indie', 'Trading Card Game', 'Casual', 'Adventure', 'Singleplayer', 'Cute', 'Great Soundtrack', 'Funny', 'Turn-Based', 'Puzzle', 'Female Protagonist', 'Strategy']",,http://steamcommunity.com/app/271820/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",3.99,FALSE,271820,Ludosity,Very Positive,
"['Casual', 'Simulation']",,Rocksmith® 2014 – The Birthday - “stupid”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271440/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271440,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,Rocksmith® 2014 – RIZE - “PARADOX Taiso”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271438/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271438,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,Rocksmith® 2014 – ACIDMAN - “Shinsekai”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271439/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271439,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,Rocksmith® 2014 – Rise Against - “Prayer of the Refugee”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271449/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271449,Ubisoft - San Francisco,1 user reviews,
"['Casual', 'Simulation']",,Rocksmith® 2014 – Rise Against - “Give It All”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271450/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271450,Ubisoft - San Francisco,2 user reviews,
"['Casual', 'Simulation']",,Rocksmith® 2014 – Rise Against - “Make It Stop (September’s Children)”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271451/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271451,Ubisoft - San Francisco,1 user reviews,
"['Indie', 'Simulation', 'Strategy']",,Banished,,18-02-14,"['City Builder', 'Strategy', 'Simulation', 'Survival', 'Indie', 'Singleplayer', 'Sandbox', 'Medieval', 'Relaxing', 'Resource Management', 'Economy', 'Difficult', 'Open World', 'Building', 'Procedural Generation', 'Management', 'Historical', 'RTS', 'Atmospheric', 'Casual']",,http://steamcommunity.com/app/242920/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",19.99,FALSE,242920,Shining Rock Software LLC,Very Positive,
"['Action', 'Indie']",,Ikaruga,,18-02-14,"['Bullet Hell', ""Shoot 'Em Up"", 'Arcade', 'Classic', 'Action', 'Great Soundtrack', 'Shooter', 'Sci-fi', 'Indie', 'Difficult', 'Local Co-Op', '2D', 'Singleplayer', 'Co-op', 'Retro', 'Controller', 'Local Multiplayer', 'Space', 'Multiplayer', 'Puzzle']",,http://steamcommunity.com/app/253750/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,FALSE,253750,Treasure,Overwhelmingly Positive,84
"['Casual', 'Simulation']",,Rocksmith® 2014 – Rise Against - “Satellite”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271453/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271453,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,Rocksmith® 2014 – Rise Against Song Pack,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271454/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",11.99,FALSE,271454,Ubisoft - San Francisco,,
"['Casual', 'Simulation']",,Rocksmith® 2014 – Rise Against - “Swing Life Away”,,18-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271452/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271452,Ubisoft - San Francisco,,
"['Casual', 'Strategy']",,7 Wonders of the Ancient World,,18-02-14,"['Casual', 'Strategy', 'Puzzle', 'Match 3', 'Singleplayer']",,http://steamcommunity.com/app/275810/reviews/?browsefilter=mostrecent&p=1,['Single-player'],6.99,FALSE,275810,MumboJumbo,Positive,
"['Casual', 'Strategy']",,7 Wonders: Magical Mystery Tour,,18-02-14,"['Casual', 'Strategy', 'Match 3', 'Puzzle']",,http://steamcommunity.com/app/275830/reviews/?browsefilter=mostrecent&p=1,['Single-player'],6.99,FALSE,275830,MumboJumbo,Positive,
"['Casual', 'Indie', 'Strategy']",,Hexcells,,19-02-14,"['Puzzle', 'Indie', 'Casual', 'Strategy', 'Singleplayer', 'Short', 'Minimalist', 'Relaxing', '2D', 'Great Soundtrack', 'Touch-Friendly', 'Difficult', 'Hex Grid']",,http://steamcommunity.com/app/265890/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",2.99,FALSE,265890,Matthew Brown,Overwhelmingly Positive,
"['Casual', 'Indie', 'Strategy']",,Hexcells Plus,,19-02-14,"['Puzzle', 'Indie', 'Casual', 'Strategy', 'Singleplayer', 'Minimalist', 'Relaxing', 'Touch-Friendly', 'Difficult', 'Short']",,http://steamcommunity.com/app/271900/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",2.99,FALSE,271900,Matthew Brown,Very Positive,
"['Indie', 'Simulation']",,Scania Truck Driving Simulator,,12-06-12,"['Simulation', 'Driving', 'Indie', 'Singleplayer', 'Open World', 'Multiplayer', 'Realistic', 'Action', 'Free to Play']",,http://steamcommunity.com/app/258760/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support']",9.99,FALSE,258760,SCS Software,Mostly Positive,
"['Action', 'RPG']",,PAYDAY 2: The Death Wish Update,,27-02-14,"['Action', 'RPG', 'FPS', 'Multiplayer', 'Co-op', 'Online Co-Op', 'Heist', 'Great Soundtrack', 'Shooter', 'Stealth']",,http://steamcommunity.com/app/284430/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",,FALSE,284430,OVERKILL - a Starbreeze Studio.,Positive,
"['Casual', 'Animation &amp; Modeling', 'Audio Production', 'Utilities']",,MorphVOX - Special Effects Voices,,27-02-14,"['Audio Production', 'Animation & Modeling', 'Utilities', 'Casual']",,http://steamcommunity.com/app/277721/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Downloadable Content', 'Steam Cloud']",2.99,FALSE,277721,Screaming Bee,2 user reviews,
['Action'],,Call of Duty®: Ghosts - Onslaught,,27-02-14,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'Aliens', 'Singleplayer']",,http://steamcommunity.com/app/259250/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",14.99,FALSE,259250,Infinity Ward,Positive,
"['Indie', 'RPG']",,The Yawhg,,30-05-13,"['Choose Your Own Adventure', 'Indie', 'Local Co-Op', 'Story Rich', 'RPG', 'Short', 'Visual Novel', 'Fantasy', 'Local Multiplayer', 'Replay Value', 'Multiple Endings', 'Great Soundtrack', 'Casual']",,http://steamcommunity.com/app/269030/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Full controller support', 'Steam Trading Cards']",9.99,FALSE,269030,"Damian Sommer,Emily Carroll",Very Positive,66
"['Simulation', 'Strategy']",,Europa Universalis IV: Colonial British and French Unit pack,,25-02-14,"['Strategy', 'Simulation']",,http://steamcommunity.com/app/278711/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",1.99,FALSE,278711,Paradox Development Studio,Mixed,
"['Casual', 'Simulation']",,Rocksmith® 2014 – The Doors - “Light My Fire”,,25-02-14,"['Casual', 'Simulation']",,http://steamcommunity.com/app/271445/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Downloadable Content', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",2.99,FALSE,271445,Ubisoft - San Francisco,,
